window,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
26,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16062737290349,5.16062737290349,5.10999247969255,5.09565960711231,5.09565960711231,5.09565960711231,4.874371703510908,4.874371703510908,4.874371703510908,4.874371703510908,4.788848879015366,4.751865850034362,4.41172521038136,4.22088113047062,4.22088113047062,4.0714630731768
27,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16062737290349,5.16062737290349,5.10999247969255,5.09565960711231,5.09565960711231,5.09565960711231,4.874203630925046,4.874203630925046,4.874203630925046,4.874203630925046,4.746260105314314,4.703157981933962,4.41172521038136,4.22088113047062,4.22088113047062,4.0714630731768
28,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16062737290349,5.16062737290349,5.10999247969255,5.09565960711231,5.09565960711231,5.09565960711231,4.874035558339184,4.874035558339184,4.874035558339184,4.874035558339184,4.740654360594266,4.617467084852558,4.41172521038136,4.22088113047062,4.22088113047062,4.0714630731768
29,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16062737290349,5.16062737290349,5.10999247969255,5.09565960711231,5.09565960711231,5.09565960711231,4.873867485753322,4.873867485753322,4.873867485753322,4.873867485753322,4.735048615874218,4.531776187771154,4.41172521038136,4.22088113047062,4.22088113047062,4.0714630731768
30,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16062737290349,5.16062737290349,5.10999247969255,5.09565960711231,5.09565960711231,5.09565960711231,4.87369941316746,4.87369941316746,4.87369941316746,4.87369941316746,4.72944287115417,4.44608529068975,4.41172521038136,4.22088113047062,4.22088113047062,4.0714630731768
31,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16062737290349,5.16062737290349,5.10999247969255,5.09565960711231,5.09565960711231,5.09565960711231,4.87369941316746,4.87369941316746,4.87369941316746,4.87369941316746,4.72944287115417,4.44608529068975,4.41172521038136,4.22088113047062,4.22088113047062,4.0714630731768
32,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16062737290349,5.16062737290349,5.10999247969255,5.09565960711231,5.09565960711231,5.09565960711231,4.87369941316746,4.87369941316746,4.87369941316746,4.87369941316746,4.72944287115417,4.44608529068975,4.41172521038136,4.22088113047062,4.22088113047062,4.0714630731768
33,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16062737290349,5.16062737290349,5.10999247969255,5.09565960711231,5.09565960711231,5.09565960711231,4.87369941316746,4.87369941316746,4.87369941316746,4.87369941316746,4.72944287115417,4.44608529068975,4.41172521038136,4.22088113047062,4.22088113047062,4.0714630731768
34,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16062737290349,5.16062737290349,5.10999247969255,5.09565960711231,5.09565960711231,5.09565960711231,4.87369941316746,4.87369941316746,4.87369941316746,4.87369941316746,4.72944287115417,4.44608529068975,4.41172521038136,4.22088113047062,4.22088113047062,4.0714630731768
35,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16062737290349,5.16062737290349,5.10999247969255,5.09565960711231,5.09565960711231,5.09565960711231,4.87369941316746,4.87369941316746,4.87369941316746,4.87369941316746,4.72944287115417,4.44608529068975,4.41172521038136,4.22088113047062,4.22088113047062,4.0714630731768
36,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16062737290349,5.16062737290349,5.10999247969255,5.09565960711231,5.09565960711231,5.09565960711231,4.87369941316746,4.87369941316746,4.87369941316746,4.87369941316746,4.72944287115417,4.44608529068975,4.41172521038136,4.22088113047062,4.22088113047062,4.0714630731768
