,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
161,447.4,140.6,67.2,3304.8,2694.8,555.4,28.0,115.6,2663.4,47.6,10941.4,16.8,790.6,123.2,6985.6,117.2,311.8,138.4,2675.2,1267.0
162,463.8,145.2,70.4,3305.6,2778.6,577.8,29.0,117.2,2686.8,49.2,11103.8,17.6,809.2,127.4,7168.2,124.4,323.6,145.8,2784.4,1303.0
163,480.2,149.8,73.6,3306.4,2862.4,600.2,30.0,118.8,2710.2,50.8,11266.2,18.4,827.8,131.6,7350.8,131.6,335.4,153.2,2893.6,1339.0
164,496.6,154.4,76.8,3307.2,2946.2,622.6,31.0,120.4,2733.6,52.4,11428.6,19.2,846.4,135.8,7533.4,138.8,347.2,160.6,3002.8,1375.0
165,513.0,159.0,80.0,3308.0,3030.0,645.0,32.0,122.0,2757.0,54.0,11591.0,20.0,865.0,140.0,7716.0,146.0,359.0,168.0,3112.0,1411.0
166,551.4,167.4,84.2,3308.2,3130.4,671.0,32.6,124.8,2785.2,57.4,11758.4,21.6,900.0,144.0,7865.6,152.8,373.8,177.2,3297.4,1487.4
167,589.8,175.8,88.4,3308.4,3230.8,697.0,33.2,127.6,2813.4,60.8,11925.8,23.2,935.0,148.0,8015.2,159.6,388.6,186.4,3482.8,1563.8
168,628.2,184.2,92.6,3308.6,3331.2,723.0,33.8,130.4,2841.6,64.2,12093.2,24.8,970.0,152.0,8164.8,166.4,403.4,195.6,3668.2,1640.2
169,666.6,192.6,96.8,3308.8,3431.6,749.0,34.4,133.2,2869.8,67.6,12260.6,26.4,1005.0,156.0,8314.4,173.2,418.2,204.8,3853.6,1716.6
170,705.0,201.0,101.0,3309.0,3532.0,775.0,35.0,136.0,2898.0,71.0,12428.0,28.0,1040.0,160.0,8464.0,180.0,433.0,214.0,4039.0,1793.0
171,729.6,208.8,102.6,3310.4,3708.4,804.0,39.6,140.2,2925.6,73.8,12573.4,28.2,1067.0,165.4,8648.6,191.8,444.0,226.6,4230.2,1905.8
172,754.2,216.6,104.2,3311.8,3884.8,833.0,44.2,144.4,2953.2,76.6,12718.8,28.4,1094.0,170.8,8833.2,203.6,455.0,239.2,4421.4,2018.6
173,778.8,224.4,105.8,3313.2,4061.2,862.0,48.8,148.6,2980.8,79.4,12864.2,28.6,1121.0,176.2,9017.8,215.4,466.0,251.8,4612.6,2131.4
174,803.4,232.2,107.4,3314.6,4237.6,891.0,53.4,152.8,3008.4,82.2,13009.6,28.8,1148.0,181.6,9202.4,227.2,477.0,264.4,4803.8,2244.2
175,828.0,240.0,109.0,3316.0,4414.0,920.0,58.0,157.0,3036.0,85.0,13155.0,29.0,1175.0,187.0,9387.0,239.0,488.0,277.0,4995.0,2357.0
176,864.6,256.8,115.0,3317.2,4610.8,957.4,60.8,159.6,3060.8,87.6,13307.0,30.6,1208.2,191.4,9579.2,252.8,497.6,292.8,5254.8,2470.8
177,901.2,273.6,121.0,3318.4,4807.6,994.8,63.6,162.2,3085.6,90.2,13459.0,32.2,1241.4,195.8,9771.4,266.6,507.2,308.6,5514.6,2584.6
178,937.8,290.4,127.0,3319.6,5004.4,1032.2,66.4,164.8,3110.4,92.8,13611.0,33.8,1274.6,200.2,9963.6,280.4,516.8,324.4,5774.4,2698.4
179,974.4,307.2,133.0,3320.8,5201.2,1069.6,69.2,167.4,3135.2,95.4,13763.0,35.4,1307.8,204.6,10155.8,294.2,526.4,340.2,6034.2,2812.2
180,1011.0,324.0,139.0,3322.0,5398.0,1107.0,72.0,170.0,3160.0,98.0,13915.0,37.0,1341.0,209.0,10348.0,308.0,536.0,356.0,6294.0,2926.0
181,1037.4,331.0,147.0,3322.8,5622.4,1140.6,72.0,172.2,3186.8,102.4,14068.2,39.6,1370.8,216.4,10518.0,318.0,547.0,369.8,6518.8,3063.0
182,1063.8,338.0,155.0,3323.6,5846.8,1174.2,72.0,174.4,3213.6,106.8,14221.4,42.2,1400.6,223.8,10688.0,328.0,558.0,383.6,6743.6,3200.0
183,1090.2,345.0,163.0,3324.4,6071.2,1207.8,72.0,176.6,3240.4,111.2,14374.6,44.8,1430.4,231.2,10858.0,338.0,569.0,397.4,6968.4,3337.0
184,1116.6,352.0,171.0,3325.2,6295.6,1241.4,72.0,178.8,3267.2,115.6,14527.8,47.4,1460.2,238.6,11028.0,348.0,580.0,411.2,7193.2,3474.0
185,1143.0,359.0,179.0,3326.0,6520.0,1275.0,72.0,181.0,3294.0,120.0,14681.0,50.0,1490.0,246.0,11198.0,358.0,591.0,425.0,7418.0,3611.0
186,1171.0,376.2,186.8,3326.8,6730.8,1308.8,74.8,183.0,3325.6,123.4,14817.2,52.0,1523.2,250.0,11347.8,361.0,606.0,440.2,7611.8,3752.8
187,1199.0,393.4,194.6,3327.6,6941.6,1342.6,77.6,185.0,3357.2,126.8,14953.4,54.0,1556.4,254.0,11497.6,364.0,621.0,455.4,7805.6,3894.6
188,1227.0,410.6,202.4,3328.4,7152.4,1376.4,80.4,187.0,3388.8,130.2,15089.6,56.0,1589.6,258.0,11647.4,367.0,636.0,470.6,7999.4,4036.4
189,1255.0,427.8,210.2,3329.2,7363.2,1410.2,83.2,189.0,3420.4,133.6,15225.8,58.0,1622.8,262.0,11797.2,370.0,651.0,485.8,8193.2,4178.2
190,1283.0,445.0,218.0,3330.0,7574.0,1444.0,86.0,191.0,3452.0,137.0,15362.0,60.0,1656.0,266.0,11947.0,373.0,666.0,501.0,8387.0,4320.0
191,1315.8,453.2,226.2,3330.6,7677.8,1472.0,88.6,192.4,3482.2,141.2,15467.0,63.8,1679.0,271.8,12085.8,378.6,675.8,515.6,8607.4,4444.6
192,1348.6,461.4,234.4,3331.2,7781.6,1500.0,91.2,193.8,3512.4,145.4,15572.0,67.6,1702.0,277.6,12224.6,384.2,685.6,530.2,8827.8,4569.2
193,1381.4,469.6,242.6,3331.8,7885.4,1528.0,93.8,195.2,3542.6,149.6,15677.0,71.4,1725.0,283.4,12363.4,389.8,695.4,544.8,9048.2,4693.8
194,1414.2,477.8,250.8,3332.4,7989.2,1556.0,96.4,196.6,3572.8,153.8,15782.0,75.2,1748.0,289.2,12502.2,395.4,705.2,559.4,9268.6,4818.4
195,1447.0,486.0,259.0,3333.0,8093.0,1584.0,99.0,198.0,3603.0,158.0,15887.0,79.0,1771.0,295.0,12641.0,401.0,715.0,574.0,9489.0,4943.0
196,1484.0,501.6,275.0,3333.4,8259.6,1629.2,106.4,200.2,3630.2,161.2,16014.2,82.0,1791.6,298.2,12781.0,416.2,725.0,589.0,9747.8,5031.4
197,1521.0,517.2,291.0,3333.8,8426.2,1674.4,113.8,202.4,3657.4,164.4,16141.4,85.0,1812.2,301.4,12921.0,431.4,735.0,604.0,10006.6,5119.8
198,1558.0,532.8,307.0,3334.2,8592.8,1719.6,121.2,204.6,3684.6,167.6,16268.6,88.0,1832.8,304.6,13061.0,446.6,745.0,619.0,10265.4,5208.2
199,1595.0,548.4,323.0,3334.6,8759.4,1764.8,128.6,206.8,3711.8,170.8,16395.8,91.0,1853.4,307.8,13201.0,461.8,755.0,634.0,10524.2,5296.6
200,1632.0,564.0,339.0,3335.0,8926.0,1810.0,136.0,209.0,3739.0,174.0,16523.0,94.0,1874.0,311.0,13341.0,477.0,765.0,649.0,10783.0,5385.0
201,1712.6,588.4,346.2,3335.0,9209.4,1851.2,138.8,211.4,3765.6,181.2,16643.8,100.2,1920.8,317.8,13481.8,499.8,776.2,664.2,11186.0,5542.2
202,1793.2,612.8,353.4,3335.0,9492.8,1892.4,141.6,213.8,3792.2,188.4,16764.6,106.4,1967.6,324.6,13622.6,522.6,787.4,679.4,11589.0,5699.4
203,1873.8,637.2,360.6,3335.0,9776.2,1933.6,144.4,216.2,3818.8,195.6,16885.4,112.6,2014.4,331.4,13763.4,545.4,798.6,694.6,11992.0,5856.6
204,1954.4,661.6,367.8,3335.0,10059.6,1974.8,147.2,218.6,3845.4,202.8,17006.2,118.8,2061.2,338.2,13904.2,568.2,809.8,709.8,12395.0,6013.8
205,2035.0,686.0,375.0,3335.0,10343.0,2016.0,150.0,221.0,3872.0,210.0,17127.0,125.0,2108.0,345.0,14045.0,591.0,821.0,725.0,12798.0,6171.0
206,2076.0,712.6,381.4,3335.4,10451.8,2082.6,155.6,224.8,3896.2,215.0,17235.4,128.2,2137.4,352.0,14194.4,610.2,835.8,742.4,13179.2,6359.0
207,2117.0,739.2,387.8,3335.8,10560.6,2149.2,161.2,228.6,3920.4,220.0,17343.8,131.4,2166.8,359.0,14343.8,629.4,850.6,759.8,13560.4,6547.0
208,2158.0,765.8,394.2,3336.2,10669.4,2215.8,166.8,232.4,3944.6,225.0,17452.2,134.6,2196.2,366.0,14493.2,648.6,865.4,777.2,13941.6,6735.0
209,2199.0,792.4,400.6,3336.6,10778.2,2282.4,172.4,236.2,3968.8,230.0,17560.6,137.8,2225.6,373.0,14642.6,667.8,880.2,794.6,14322.8,6923.0
210,2240.0,819.0,407.0,3337.0,10887.0,2349.0,178.0,240.0,3993.0,235.0,17669.0,141.0,2255.0,380.0,14792.0,687.0,895.0,812.0,14704.0,7111.0
211,2296.6,845.2,426.2,3337.4,11155.2,2400.6,187.6,248.0,4016.4,240.6,17791.0,147.6,2284.6,385.8,14923.0,708.2,905.6,831.2,15073.8,7287.4
212,2353.2,871.4,445.4,3337.8,11423.4,2452.2,197.2,256.0,4039.8,246.2,17913.0,154.2,2314.2,391.6,15054.0,729.4,916.2,850.4,15443.6,7463.8
213,2409.8,897.6,464.6,3338.2,11691.6,2503.8,206.8,264.0,4063.2,251.8,18035.0,160.8,2343.8,397.4,15185.0,750.6,926.8,869.6,15813.4,7640.2
214,2466.4,923.8,483.8,3338.6,11959.8,2555.4,216.4,272.0,4086.6,257.4,18157.0,167.4,2373.4,403.2,15316.0,771.8,937.4,888.8,16183.2,7816.6
215,2523.0,950.0,503.0,3339.0,12228.0,2607.0,226.0,280.0,4110.0,263.0,18279.0,174.0,2403.0,409.0,15447.0,793.0,948.0,908.0,16553.0,7993.0
216,2622.2,971.4,513.8,3339.2,12425.4,2639.0,230.0,285.2,4134.4,267.8,18393.0,178.0,2426.4,414.2,15573.8,808.4,958.8,927.6,16961.4,8189.2
217,2721.4,992.8,524.6,3339.4,12622.8,2671.0,234.0,290.4,4158.8,272.6,18507.0,182.0,2449.8,419.4,15700.6,823.8,969.6,947.2,17369.8,8385.4
218,2820.6,1014.2,535.4,3339.6,12820.2,2703.0,238.0,295.6,4183.2,277.4,18621.0,186.0,2473.2,424.6,15827.4,839.2,980.4,966.8,17778.2,8581.6
219,2919.8,1035.6,546.2,3339.8,13017.6,2735.0,242.0,300.8,4207.6,282.2,18735.0,190.0,2496.6,429.8,15954.2,854.6,991.2,986.4,18186.6,8777.8
220,3019.0,1057.0,557.0,3340.0,13215.0,2767.0,246.0,306.0,4232.0,287.0,18849.0,194.0,2520.0,435.0,16081.0,870.0,1002.0,1006.0,18595.0,8974.0
221,3084.4,1070.4,576.4,3340.6,13342.2,2792.4,254.4,310.2,4257.0,293.6,18972.8,201.8,2546.6,442.0,16186.0,873.4,1008.8,1025.0,18970.2,9157.6
222,3149.8,1083.8,595.8,3341.2,13469.4,2817.8,262.8,314.4,4282.0,300.2,19096.6,209.6,2573.2,449.0,16291.0,876.8,1015.6,1044.0,19345.4,9341.2
223,3215.2,1097.2,615.2,3341.8,13596.6,2843.2,271.2,318.6,4307.0,306.8,19220.4,217.4,2599.8,456.0,16396.0,880.2,1022.4,1063.0,19720.6,9524.8
224,3280.6,1110.6,634.6,3342.4,13723.8,2868.6,279.6,322.8,4332.0,313.4,19344.2,225.2,2626.4,463.0,16501.0,883.6,1029.2,1082.0,20095.8,9708.4
225,3346.0,1124.0,654.0,3343.0,13851.0,2894.0,288.0,327.0,4357.0,320.0,19468.0,233.0,2653.0,470.0,16606.0,887.0,1036.0,1101.0,20471.0,9892.0
226,3396.8,1143.8,666.0,3343.0,13963.2,2919.6,296.6,336.2,4380.4,322.8,19554.2,241.0,2671.8,476.8,16726.6,889.4,1050.0,1120.4,20783.2,10039.4
227,3447.6,1163.6,678.0,3343.0,14075.4,2945.2,305.2,345.4,4403.8,325.6,19640.4,249.0,2690.6,483.6,16847.2,891.8,1064.0,1139.8,21095.4,10186.8
228,3498.4,1183.4,690.0,3343.0,14187.6,2970.8,313.8,354.6,4427.2,328.4,19726.6,257.0,2709.4,490.4,16967.8,894.2,1078.0,1159.2,21407.6,10334.2
229,3549.2,1203.2,702.0,3343.0,14299.8,2996.4,322.4,363.8,4450.6,331.2,19812.8,265.0,2728.2,497.2,17088.4,896.6,1092.0,1178.6,21719.8,10481.6
230,3600.0,1223.0,714.0,3343.0,14412.0,3022.0,331.0,373.0,4474.0,334.0,19899.0,273.0,2747.0,504.0,17209.0,899.0,1106.0,1198.0,22032.0,10629.0
231,3660.6,1244.0,727.0,3343.4,14526.8,3056.4,336.4,378.2,4496.2,340.2,20012.2,277.6,2764.2,510.2,17318.4,903.0,1112.4,1217.6,22334.8,10772.6
232,3721.2,1265.0,740.0,3343.8,14641.6,3090.8,341.8,383.4,4518.4,346.4,20125.4,282.2,2781.4,516.4,17427.8,907.0,1118.8,1237.2,22637.6,10916.2
233,3781.8,1286.0,753.0,3344.2,14756.4,3125.2,347.2,388.6,4540.6,352.6,20238.6,286.8,2798.6,522.6,17537.2,911.0,1125.2,1256.8,22940.4,11059.8
234,3842.4,1307.0,766.0,3344.6,14871.2,3159.6,352.6,393.8,4562.8,358.8,20351.8,291.4,2815.8,528.8,17646.6,915.0,1131.6,1276.4,23243.2,11203.4
235,3903.0,1328.0,779.0,3345.0,14986.0,3194.0,358.0,399.0,4585.0,365.0,20465.0,296.0,2833.0,535.0,17756.0,919.0,1138.0,1296.0,23546.0,11347.0
236,3953.8,1368.8,803.0,3345.0,15138.4,3214.0,365.0,411.0,4604.6,373.2,20585.4,303.2,2857.4,541.4,17816.0,941.8,1145.2,1317.4,24007.6,11503.4
237,4004.6,1409.6,827.0,3345.0,15290.8,3234.0,372.0,423.0,4624.2,381.4,20705.8,310.4,2881.8,547.8,17876.0,964.6,1152.4,1338.8,24469.2,11659.8
238,4055.4,1450.4,851.0,3345.0,15443.2,3254.0,379.0,435.0,4643.8,389.6,20826.2,317.6,2906.2,554.2,17936.0,987.4,1159.6,1360.2,24930.8,11816.2
239,4106.2,1491.2,875.0,3345.0,15595.6,3274.0,386.0,447.0,4663.4,397.8,20946.6,324.8,2930.6,560.6,17996.0,1010.2,1166.8,1381.6,25392.4,11972.6
240,4157.0,1532.0,899.0,3345.0,15748.0,3294.0,393.0,459.0,4683.0,406.0,21067.0,332.0,2955.0,567.0,18056.0,1033.0,1174.0,1403.0,25854.0,12129.0
241,4213.6,1572.8,920.4,3345.2,16036.0,3396.0,395.4,461.0,4701.8,413.6,21182.6,346.8,2993.0,573.4,18186.4,1067.0,1187.0,1426.0,26351.4,12282.0
242,4270.2,1613.6,941.8,3345.4,16324.0,3498.0,397.8,463.0,4720.6,421.2,21298.2,361.6,3031.0,579.8,18316.8,1101.0,1200.0,1449.0,26848.8,12435.0
243,4326.8,1654.4,963.2,3345.6,16612.0,3600.0,400.2,465.0,4739.4,428.8,21413.8,376.4,3069.0,586.2,18447.2,1135.0,1213.0,1472.0,27346.2,12588.0
244,4383.4,1695.2,984.6,3345.8,16900.0,3702.0,402.6,467.0,4758.2,436.4,21529.4,391.2,3107.0,592.6,18577.6,1169.0,1226.0,1495.0,27843.6,12741.0
245,4440.0,1736.0,1006.0,3346.0,17188.0,3804.0,405.0,469.0,4777.0,444.0,21645.0,406.0,3145.0,599.0,18708.0,1203.0,1239.0,1518.0,28341.0,12894.0
246,4523.4,1773.6,1056.2,3346.0,17338.6,3853.6,413.6,474.4,4795.4,452.4,21750.0,414.6,3181.4,605.0,18829.4,1229.0,1247.4,1543.0,29259.4,13067.0
247,4606.8,1811.2,1106.4,3346.0,17489.2,3903.2,422.2,479.8,4813.8,460.8,21855.0,423.2,3217.8,611.0,18950.8,1255.0,1255.8,1568.0,30177.8,13240.0
248,4690.2,1848.8,1156.6,3346.0,17639.8,3952.8,430.8,485.2,4832.2,469.2,21960.0,431.8,3254.2,617.0,19072.2,1281.0,1264.2,1593.0,31096.2,13413.0
249,4773.6,1886.4,1206.8,3346.0,17790.4,4002.4,439.4,490.6,4850.6,477.6,22065.0,440.4,3290.6,623.0,19193.6,1307.0,1272.6,1618.0,32014.6,13586.0
250,4857.0,1924.0,1257.0,3346.0,17941.0,4052.0,448.0,496.0,4869.0,486.0,22170.0,449.0,3327.0,629.0,19315.0,1333.0,1281.0,1643.0,32933.0,13759.0
251,4918.2,1967.4,1276.4,3604.0,18093.4,4112.0,455.6,500.8,4886.8,494.8,22285.0,456.4,3355.8,634.6,19452.4,1346.4,1290.2,1668.2,33704.4,13928.6
252,4979.4,2010.8,1295.8,3862.0,18245.8,4172.0,463.2,505.6,4904.6,503.6,22400.0,463.8,3384.6,640.2,19589.8,1359.8,1299.4,1693.4,34475.8,14098.2
253,5040.6,2054.2,1315.2,4120.0,18398.2,4232.0,470.8,510.4,4922.4,512.4,22515.0,471.2,3413.4,645.8,19727.2,1373.2,1308.6,1718.6,35247.2,14267.8
254,5101.8,2097.6,1334.6,4378.0,18550.6,4292.0,478.4,515.2,4940.2,521.2,22630.0,478.6,3442.2,651.4,19864.6,1386.6,1317.8,1743.8,36018.6,14437.4
255,5163.0,2141.0,1354.0,4636.0,18703.0,4352.0,486.0,520.0,4958.0,530.0,22745.0,486.0,3471.0,657.0,20002.0,1400.0,1327.0,1769.0,36790.0,14607.0
256,5221.0,2183.6,1363.0,4636.0,18831.4,4373.4,493.0,523.0,4972.6,538.2,22841.4,498.0,3499.4,663.0,20010.2,1422.2,1335.2,1793.2,37166.2,14785.2
257,5279.0,2226.2,1372.0,4636.0,18959.8,4394.8,500.0,526.0,4987.2,546.4,22937.8,510.0,3527.8,669.0,20018.4,1444.4,1343.4,1817.4,37542.4,14963.4
258,5337.0,2268.8,1381.0,4636.0,19088.2,4416.2,507.0,529.0,5001.8,554.6,23034.2,522.0,3556.2,675.0,20026.6,1466.6,1351.6,1841.6,37918.6,15141.6
259,5395.0,2311.4,1390.0,4636.0,19216.6,4437.6,514.0,532.0,5016.4,562.8,23130.6,534.0,3584.6,681.0,20034.8,1488.8,1359.8,1865.8,38294.8,15319.8
260,5453.0,2354.0,1399.0,4636.0,19345.0,4459.0,521.0,535.0,5031.0,571.0,23227.0,546.0,3613.0,687.0,20043.0,1511.0,1368.0,1890.0,38671.0,15498.0
261,5499.0,2375.6,1431.8,4636.0,19424.8,4484.4,528.6,544.4,5048.4,578.8,23313.6,566.8,3629.8,692.4,20125.0,1516.8,1373.0,1915.4,39069.6,15617.4
262,5545.0,2397.2,1464.6,4636.0,19504.6,4509.8,536.2,553.8,5065.8,586.6,23400.2,587.6,3646.6,697.8,20207.0,1522.6,1378.0,1940.8,39468.2,15736.8
263,5591.0,2418.8,1497.4,4636.0,19584.4,4535.2,543.8,563.2,5083.2,594.4,23486.8,608.4,3663.4,703.2,20289.0,1528.4,1383.0,1966.2,39866.8,15856.2
264,5637.0,2440.4,1530.2,4636.0,19664.2,4560.6,551.4,572.6,5100.6,602.2,23573.4,629.2,3680.2,708.6,20371.0,1534.2,1388.0,1991.6,40265.4,15975.6
265,5683.0,2462.0,1563.0,4636.0,19744.0,4586.0,559.0,582.0,5118.0,610.0,23660.0,650.0,3697.0,714.0,20453.0,1540.0,1393.0,2017.0,40664.0,16095.0
266,5712.0,2487.0,1595.4,4636.0,19853.6,4641.2,565.6,583.6,5136.2,625.4,23750.8,657.2,3710.4,718.2,20532.8,1548.0,1400.2,2041.6,40950.6,16186.0
267,5741.0,2512.0,1627.8,4636.0,19963.2,4696.4,572.2,585.2,5154.4,640.8,23841.6,664.4,3723.8,722.4,20612.6,1556.0,1407.4,2066.2,41237.2,16277.0
268,5770.0,2537.0,1660.2,4636.0,20072.8,4751.6,578.8,586.8,5172.6,656.2,23932.4,671.6,3737.2,726.6,20692.4,1564.0,1414.6,2090.8,41523.8,16368.0
269,5799.0,2562.0,1692.6,4636.0,20182.4,4806.8,585.4,588.4,5190.8,671.6,24023.2,678.8,3750.6,730.8,20772.2,1572.0,1421.8,2115.4,41810.4,16459.0
270,5828.0,2587.0,1725.0,4636.0,20292.0,4862.0,592.0,590.0,5209.0,687.0,24114.0,686.0,3764.0,735.0,20852.0,1580.0,1429.0,2140.0,42097.0,16550.0
271,5862.0,2617.8,1761.6,4636.0,20399.4,4896.2,602.6,595.2,5226.6,695.6,24220.8,691.2,3797.0,740.4,20938.0,1617.0,1438.8,2163.8,42567.0,16715.6
272,5896.0,2648.6,1798.2,4636.0,20506.8,4930.4,613.2,600.4,5244.2,704.2,24327.6,696.4,3830.0,745.8,21024.0,1654.0,1448.6,2187.6,43037.0,16881.2
273,5930.0,2679.4,1834.8,4636.0,20614.2,4964.6,623.8,605.6,5261.8,712.8,24434.4,701.6,3863.0,751.2,21110.0,1691.0,1458.4,2211.4,43507.0,17046.8
274,5964.0,2710.2,1871.4,4636.0,20721.6,4998.8,634.4,610.8,5279.4,721.4,24541.2,706.8,3896.0,756.6,21196.0,1728.0,1468.2,2235.2,43977.0,17212.4
275,5998.0,2741.0,1908.0,4636.0,20829.0,5033.0,645.0,616.0,5297.0,730.0,24648.0,712.0,3929.0,762.0,21282.0,1765.0,1478.0,2259.0,44447.0,17378.0
276,6050.8,2774.0,1941.4,4636.0,20937.8,5082.2,652.2,619.8,5315.8,737.8,24735.4,741.0,3956.8,766.6,21369.0,1799.4,1484.2,2282.4,44883.2,17532.6
277,6103.6,2807.0,1974.8,4636.0,21046.6,5131.4,659.4,623.6,5334.6,745.6,24822.8,770.0,3984.6,771.2,21456.0,1833.8,1490.4,2305.8,45319.4,17687.2
278,6156.4,2840.0,2008.2,4636.0,21155.4,5180.6,666.6,627.4,5353.4,753.4,24910.2,799.0,4012.4,775.8,21543.0,1868.2,1496.6,2329.2,45755.6,17841.8
279,6209.2,2873.0,2041.6,4636.0,21264.2,5229.8,673.8,631.2,5372.2,761.2,24997.6,828.0,4040.2,780.4,21630.0,1902.6,1502.8,2352.6,46191.8,17996.4
280,6262.0,2906.0,2075.0,4636.0,21373.0,5279.0,681.0,635.0,5391.0,769.0,25085.0,857.0,4068.0,785.0,21717.0,1937.0,1509.0,2376.0,46628.0,18151.0
